,Height,Volume,External_Wall_Area,Number_of_Floors,Ground_Floor_Area,Window_Area,u_Value_Wall,u_Value_Ground_Floor,u_Value_Roof,u_Value_Internal_Floor,u_Value_Internal_Wall,u_Value_Windows,g_Value_Windows,Permeability,Building_Equipment_Heat_Gain,Building_Occupancy,WWR_North,WWR_East,WWR_West,WWR_South,WWR,Heating_Load
872,3.334960938,5259.098522,850.7124278,4,394.24,273.0356621,0.203417969,0.211425781,0.174511719,0.575976563,0.402539063,0.785253906,0.394628906,7.631835938,10.45703125,18.6953125,0.143359375,0.283984375,0.301953125,0.292578125,0.25546875,4980.40747
873,3.803710938,4960.646434,620.7614784,2,652.08,248.0059454,0.162792969,0.227050781,0.183886719,0.469726563,0.421289063,0.775878906,0.347753906,6.038085938,13.58203125,21.9453125,0.355859375,0.146484375,0.364453125,0.305078125,0.29296875,4637.485967
874,3.303710938,4982.391125,901.2452949,4,377.03,187.3932348,0.212792969,0.177050781,0.233886719,0.569726563,0.521289063,0.925878906,0.497753906,7.538085938,11.58203125,17.9453125,0.155859375,0.346484375,0.164453125,0.105078125,0.19296875,5656.104908
875,3.788085938,7670.417555,1108.392581,4,506.22,466.2383864,0.226855469,0.241113281,0.235449219,0.441601563,0.430664063,0.864941406,0.464941406,8.241210938,11.51953125,22.5703125,0.349609375,0.202734375,0.208203125,0.423828125,0.29609375,7624.433348
876,3.577148438,3342.846675,496.6515001,2,467.25,217.6338028,0.155761719,0.205957031,0.170605469,0.493164063,0.422851563,0.914160156,0.303222656,7.280273438,11.61328125,21.8828125,0.483984375,0.437109375,0.205078125,0.114453125,0.31015625,5029.799474
877,3.983398438,8815.258668,1222.536529,4,553.25,508.4886499,0.158886719,0.240332031,0.204980469,0.524414063,0.466601563,0.717285156,0.425097656,7.374023438,11.23828125,16.1328125,0.396484375,0.274609375,0.342578125,0.101953125,0.27890625,8283.100803
878,3.709960938,8913.846693,1250.715578,4,600.67,429.1542435,0.190917969,0.173925781,0.237011719,0.500976563,0.477539063,0.822753906,0.357128906,8.006835938,11.95703125,17.6953125,0.493359375,0.133984375,0.251953125,0.142578125,0.25546875,9817.358507
879,3.209960938,3135.874123,484.4051356,3,325.64,252.8583367,0.240917969,0.223925781,0.187011719,0.400976563,0.577539063,0.972753906,0.507128906,6.506835938,13.95703125,21.6953125,0.293359375,0.333984375,0.451953125,0.342578125,0.35546875,2914.523508
880,3.444335938,4844.939384,708.770498,4,351.66,387.3546378,0.229980469,0.181738281,0.207324219,0.535351563,0.424414063,0.968066406,0.549316406,8.522460938,10.89453125,20.8203125,0.312109375,0.315234375,0.420703125,0.336328125,0.34609375,5229.269247
881,3.506835938,6765.738695,1087.982428,5,385.86,373.3161059,0.198730469,0.187988281,0.176074219,0.597851563,0.461914063,0.799316406,0.530566406,6.834960938,13.64453125,22.3203125,0.287109375,0.240234375,0.195703125,0.261328125,0.24609375,4507.04189
882,3.975585938,3987.950741,607.936503,3,334.37,317.3414088,0.170605469,0.209863281,0.229199219,0.429101563,0.443164063,0.846191406,0.558691406,8.803710938,11.76953125,18.0703125,0.174609375,0.227734375,0.483203125,0.498828125,0.34609375,4274.961972
883,3.202148438,2553.714625,354.2262608,2,398.75,188.3460717,0.168261719,0.243457031,0.208105469,0.568164063,0.547851563,0.801660156,0.490722656,6.155273438,11.11328125,20.8828125,0.433984375,0.487109375,0.255078125,0.164453125,0.33515625,2900.323959
884,3.920898438,8136.175984,1045.375063,4,518.77,604.538763,0.177636719,0.196582031,0.223730469,0.536914063,0.479101563,0.886035156,0.331347656,8.311523438,13.98828125,17.6328125,0.371484375,0.449609375,0.317578125,0.326953125,0.36640625,8155.925639
885,3.928710938,4848.185288,920.692629,4,308.51,250.3771686,0.200292969,0.164550781,0.196386719,0.494726563,0.446289063,0.738378906,0.310253906,8.663085938,11.08203125,16.9453125,0.105859375,0.396484375,0.114453125,0.155078125,0.19296875,6222.206289
886,3.428710938,6005.145555,811.6239363,3,583.81,336.3082558,0.150292969,0.214550781,0.246386719,0.594726563,0.546289063,0.888378906,0.460253906,7.163085938,13.08203125,20.9453125,0.305859375,0.196484375,0.314453125,0.355078125,0.29296875,5802.121262
887,3.694335938,5422.030152,781.0687532,3,489.22,351.1713404,0.204980469,0.156738281,0.182324219,0.585351563,0.474414063,0.893066406,0.474316406,6.272460938,13.89453125,18.8203125,0.412109375,0.215234375,0.320703125,0.236328125,0.29609375,5061.284676
888,3.702148438,9980.397316,1371.660731,4,673.96,691.4717715,0.218261719,0.193457031,0.158105469,0.468164063,0.447851563,0.951660156,0.340722656,7.655273438,13.11328125,16.8828125,0.233984375,0.287109375,0.455078125,0.364453125,0.33515625,10490.46979
889,3.358398438,8365.499501,1089.957121,4,622.73,409.2317022,0.171386719,0.202832031,0.167480469,0.449414063,0.591601563,0.979785156,0.537597656,6.249023438,11.73828125,17.1328125,0.346484375,0.224609375,0.392578125,0.151953125,0.27890625,6826.240418
890,3.553710938,5483.872049,683.8248125,3,514.38,283.3528314,0.237792969,0.152050781,0.158886719,0.519726563,0.571289063,0.850878906,0.572753906,6.788085938,12.58203125,23.9453125,0.255859375,0.246484375,0.264453125,0.405078125,0.29296875,3529.510405
891,3.053710938,12056.19977,1041.777967,5,789.61,674.4070813,0.187792969,0.202050781,0.208886719,0.419726563,0.471289063,0.700878906,0.422753906,8.288085938,10.58203125,19.9453125,0.455859375,0.446484375,0.464453125,0.205078125,0.39296875,9103.750052
892,3.381835938,9874.55238,1073.587912,4,729.97,418.4778023,0.211230469,0.225488281,0.213574219,0.522851563,0.436914063,0.836816406,0.493066406,7.209960938,12.14453125,21.3203125,0.337109375,0.190234375,0.445703125,0.111328125,0.27109375,7007.17265
893,3.452148438,5553.853442,791.850862,3,536.27,315.8749123,0.243261719,0.168457031,0.233105469,0.418164063,0.497851563,0.876660156,0.415722656,6.905273438,10.11328125,22.8828125,0.133984375,0.387109375,0.355078125,0.264453125,0.28515625,5925.036644
894,3.108398438,7532.114614,1218.567022,5,484.63,361.7427937,0.246386719,0.177832031,0.192480469,0.599414063,0.441601563,0.754785156,0.312597656,6.999023438,10.73828125,19.1328125,0.246484375,0.124609375,0.292578125,0.251953125,0.22890625,6979.603717
895,3.678710938,13256.78329,1468.481229,5,720.73,950.6384276,0.175292969,0.239550781,0.171386719,0.544726563,0.596289063,0.963378906,0.535253906,7.913085938,10.08203125,18.9453125,0.405859375,0.496484375,0.414453125,0.255078125,0.39296875,11286.27123
896,3.178710938,4251.302115,614.6570854,3,445.81,239.5894575,0.225292969,0.189550781,0.221386719,0.444726563,0.496289063,0.813378906,0.385253906,6.413085938,12.08203125,22.9453125,0.205859375,0.296484375,0.214453125,0.455078125,0.29296875,3953.846998
897,3.163085938,7275.601594,1080.162617,4,575.04,436.8531205,0.164355469,0.178613281,0.172949219,0.466601563,0.455664063,0.902441406,0.577441406,7.866210938,10.01953125,21.5703125,0.299609375,0.152734375,0.358203125,0.373828125,0.29609375,7014.058991
898,3.952148438,4130.626481,733.7797148,4,261.29,350.3735007,0.193261719,0.218457031,0.183105469,0.518164063,0.597851563,0.726660156,0.565722656,8.405273438,12.11328125,18.8828125,0.333984375,0.187109375,0.155078125,0.464453125,0.28515625,4238.18953
899,3.545898438,3329.6001,527.9438835,3,313,270.5218572,0.165136719,0.184082031,0.236230469,0.461914063,0.504101563,0.773535156,0.593847656,7.186523438,10.48828125,22.6328125,0.421484375,0.199609375,0.467578125,0.276953125,0.34140625,3046.074048
900,3.831054688,7264.253042,1083.509727,5,379.23,499.0986402,0.210839844,0.229785156,0.212402344,0.551757813,0.465820313,0.856738281,0.442675781,7.948242188,10.09765625,19.0390625,0.276171875,0.341796875,0.369140625,0.194140625,0.2953125,8047.062068
901,3.331054688,6539.224109,837.5853347,3,654.37,305.6320266,0.160839844,0.179785156,0.162402344,0.451757813,0.565820313,0.706738281,0.592675781,6.448242188,12.09765625,23.0390625,0.476171875,0.141796875,0.169140625,0.394140625,0.2953125,4572.911116
902,3.276367188,9753.090774,976.4688546,4,744.2,453.5999485,0.191308594,0.213378906,0.191308594,0.556445313,0.504882813,0.971582031,0.374707031,6.143554688,10.12890625,20.7265625,0.279296875,0.332421875,0.228515625,0.428515625,0.3171875,7747.905707
903,3.526367188,6422.888983,868.3536286,3,607.13,174.3223999,0.166308594,0.238378906,0.216308594,0.506445313,0.554882813,0.896582031,0.449707031,8.393554688,13.12890625,18.7265625,0.179296875,0.232421875,0.128515625,0.128515625,0.1671875,5935.003036
904,3.495117188,4022.599674,602.4447257,3,383.64,268.8877589,0.238183594,0.210253906,0.213183594,0.562695313,0.448632813,0.718457031,0.571582031,8.674804688,13.25390625,18.9765625,0.466796875,0.444921875,0.241015625,0.116015625,0.3171875,4365.941698
905,3.448242188,7068.483336,926.1583206,4,512.47,516.0346506,0.199121094,0.249316406,0.245996094,0.540820313,0.533007813,0.957519531,0.538769531,8.627929688,12.44140625,19.3515625,0.498046875,0.438671875,0.122265625,0.372265625,0.3578125,7290.592645
906,3.354492188,2864.063562,459.0009,2,426.9,129.1083747,0.214746094,0.183691406,0.155371094,0.522070313,0.426757813,0.891894531,0.416894531,8.159179688,13.81640625,20.6015625,0.285546875,0.151171875,0.134765625,0.459765625,0.2578125,3535.684214
907,3.581054688,11342.77685,1055.575045,4,791.86,556.7591419,0.185839844,0.154785156,0.237402344,0.401757813,0.515820313,0.781738281,0.517675781,8.698242188,11.09765625,17.0390625,0.376171875,0.441796875,0.269140625,0.294140625,0.3453125,8793.481096
908,3.081054688,3186.488702,366.9559972,2,517.11,193.5495814,0.235839844,0.204785156,0.187402344,0.501757813,0.415820313,0.931738281,0.367675781,7.198242188,13.09765625,21.0390625,0.176171875,0.241796875,0.469140625,0.494140625,0.3453125,3925.974295
909,3.213867188,4863.70512,645.5906566,3,504.45,220.6106435,0.185058594,0.157128906,0.172558594,0.418945313,0.467382813,0.952832031,0.505957031,6.331054688,11.37890625,18.2265625,0.104296875,0.407421875,0.153515625,0.353515625,0.2546875,4411.816585
910,3.588867188,4684.762992,701.9780749,3,435.12,250.8659726,0.197558594,0.194628906,0.210058594,0.543945313,0.592382813,0.765332031,0.318457031,7.456054688,11.87890625,19.2265625,0.154296875,0.457421875,0.103515625,0.303515625,0.2546875,5240.008859
911,3.932617188,6578.167945,863.2915686,4,418.18,501.4839662,0.169433594,0.204003906,0.156933594,0.475195313,0.511132813,0.737207031,0.327832031,8.487304688,13.50390625,23.4765625,0.291796875,0.469921875,0.416015625,0.141015625,0.3296875,6692.906163
912,3.948242188,9333.528793,1208.939792,3,787.99,419.9475066,0.249121094,0.199316406,0.195996094,0.440820313,0.433007813,0.807519531,0.388769531,7.127929688,10.44140625,23.3515625,0.298046875,0.238671875,0.322265625,0.172265625,0.2578125,9243.557817
913,3.073242188,2826.123837,514.5229123,3,306.53,170.3186728,0.161621094,0.236816406,0.208496094,0.465820313,0.458007813,0.845019531,0.351269531,6.752929688,11.94140625,20.3515625,0.348046875,0.188671875,0.272265625,0.222265625,0.2578125,3258.094726
914,3.909179688,6576.022596,1047.710728,5,336.44,473.3513694,0.246777344,0.234472656,0.235839844,0.542382813,0.562695313,0.889550781,0.306738281,8.838867188,11.41015625,22.1640625,0.432421875,0.323046875,0.212890625,0.362890625,0.3328125,8633.324894
915,3.409179688,6256.79987,896.3774147,3,611.76,272.0167863,0.196777344,0.184472656,0.185839844,0.442382813,0.462695313,0.739550781,0.456738281,7.338867188,13.41015625,18.1640625,0.232421875,0.123046875,0.412890625,0.162890625,0.2328125,5394.262452
916,3.049804688,2369.788684,476.1876466,3,259.01,148.5341288,0.245214844,0.182910156,0.221777344,0.545507813,0.509570313,0.791113281,0.527050781,7.291992188,12.97265625,22.2890625,0.113671875,0.379296875,0.206640625,0.306640625,0.2515625,2442.024444
917,3.198242188,8315.942219,967.4556094,4,650.04,539.0446096,0.224121094,0.174316406,0.220996094,0.490820313,0.483007813,0.732519531,0.313769531,7.877929688,13.44140625,17.3515625,0.198046875,0.338671875,0.422265625,0.472265625,0.3578125,7746.317742
918,3.791992188,4908.355092,807.0175132,4,323.6,350.6019315,0.195996094,0.177441406,0.224121094,0.434570313,0.514257813,0.910644531,0.473144531,7.596679688,13.06640625,17.1015625,0.460546875,0.126171875,0.309765625,0.484765625,0.3453125,5351.013239
919,3.659179688,10964.22058,1434.347396,4,749.09,715.4941477,0.171777344,0.159472656,0.210839844,0.492382813,0.412695313,0.814550781,0.531738281,8.088867188,10.41015625,20.1640625,0.132421875,0.423046875,0.312890625,0.462890625,0.3328125,10426.84726
920,3.159179688,4492.448735,762.0768658,3,474.01,190.9845879,0.221777344,0.209472656,0.160839844,0.592382813,0.512695313,0.964550781,0.381738281,6.588867188,12.41015625,16.1640625,0.332421875,0.223046875,0.112890625,0.262890625,0.2328125,4817.515353
921,3.151367188,5092.734588,818.7014323,3,538.68,194.7780981,0.153808594,0.200878906,0.153808594,0.431445313,0.479882813,0.784082031,0.562207031,8.018554688,13.62890625,19.7265625,0.129296875,0.282421875,0.178515625,0.178515625,0.1921875,4723.791281
922,3.901367188,10553.66725,1198.128354,4,676.28,616.7879335,0.178808594,0.225878906,0.228808594,0.481445313,0.429882813,0.709082031,0.487207031,7.268554688,10.62890625,21.7265625,0.229296875,0.382421875,0.278515625,0.478515625,0.3421875,8011.323214
923,3.057617188,7629.856405,994.0829232,4,623.84,372.0606821,0.231933594,0.166503906,0.244433594,0.400195313,0.586132813,0.774707031,0.440332031,8.862304688,12.00390625,20.4765625,0.341796875,0.319921875,0.166015625,0.291015625,0.2796875,7016.30001
924,3.698242188,2776.490662,435.5682195,2,375.38,172.4223201,0.174121094,0.224316406,0.170996094,0.590820313,0.583007813,0.882519531,0.463769531,6.377929688,11.44140625,21.3515625,0.398046875,0.138671875,0.222265625,0.272265625,0.2578125,3304.362311
925,3.041992188,4209.632054,592.6867333,3,461.28,312.6104342,0.170996094,0.152441406,0.199121094,0.484570313,0.564257813,0.985644531,0.548144531,6.846679688,10.06640625,23.1015625,0.360546875,0.426171875,0.409765625,0.184765625,0.3453125,4229.561257
926,3.706054688,4983.159312,690.4612981,3,448.2,308.1719969,0.248339844,0.242285156,0.249902344,0.426757813,0.540820313,0.744238281,0.480175781,6.073242188,13.59765625,20.0390625,0.126171875,0.291796875,0.419140625,0.444140625,0.3203125,3750.221012
927,3.206054688,9279.605592,1059.437744,4,723.6,483.3157585,0.198339844,0.192285156,0.199902344,0.526757813,0.440820313,0.894238281,0.330175781,7.573242188,11.59765625,16.0390625,0.326171875,0.491796875,0.219140625,0.244140625,0.3203125,8651.926367
928,3.026367188,4022.647681,596.6072323,4,332.3,339.6296959,0.216308594,0.188378906,0.166308594,0.406445313,0.454882813,0.746582031,0.599707031,6.893554688,11.12890625,22.7265625,0.379296875,0.432421875,0.328515625,0.328515625,0.3671875,3083.494679
929,3.963867188,5813.56663,1014.04212,4,366.66,274.0563658,0.160058594,0.182128906,0.247558594,0.468945313,0.417382813,0.877832031,0.580957031,8.581054688,12.37890625,20.2265625,0.204296875,0.107421875,0.253515625,0.253515625,0.2046875,5383.556848
930,3.807617188,8701.470216,845.3193097,3,761.76,415.7631104,0.206933594,0.191503906,0.169433594,0.450195313,0.536132813,0.849707031,0.365332031,6.612304688,11.00390625,18.4765625,0.441796875,0.219921875,0.266015625,0.391015625,0.3296875,7830.203754
931,3.260742188,3331.827538,516.8158724,3,340.6,249.1327587,0.205371094,0.205566406,0.239746094,0.528320313,0.545507813,0.751269531,0.482519531,8.065429688,12.19140625,23.8515625,0.223046875,0.413671875,0.397265625,0.347265625,0.3453125,3921.240498
932,3.479492188,10725.46604,1031.10586,4,770.62,514.3455424,0.152246094,0.221191406,0.167871094,0.547070313,0.401757813,0.929394531,0.379394531,7.034179688,11.31640625,17.6015625,0.435546875,0.301171875,0.384765625,0.209765625,0.3328125,7834.531089
933,3.768554688,12974.00086,1749.447318,5,688.54,722.7237702,0.229589844,0.186035156,0.218652344,0.589257813,0.478320313,0.725488281,0.311425781,6.260742188,12.84765625,18.5390625,0.251171875,0.166796875,0.394140625,0.369140625,0.2953125,8572.632346
934,3.268554688,4054.444297,648.9802671,3,413.48,271.9673523,0.179589844,0.236035156,0.168652344,0.489257813,0.578320313,0.875488281,0.461425781,7.760742188,10.84765625,22.5390625,0.451171875,0.366796875,0.194140625,0.169140625,0.2953125,5004.237436
935,3.088867188,10969.34249,1520.186621,5,710.25,496.2267208,0.247558594,0.244628906,0.160058594,0.443945313,0.492382813,0.915332031,0.468457031,8.956054688,13.87890625,23.2265625,0.354296875,0.257421875,0.303515625,0.103515625,0.2546875,9666.075249
936,3.838867188,4399.185735,505.330939,2,572.98,343.5189374,0.222558594,0.219628906,0.235058594,0.493945313,0.442382813,0.990332031,0.543457031,6.706054688,10.87890625,17.2265625,0.454296875,0.357421875,0.403515625,0.403515625,0.4046875,5497.244342
937,3.432617188,7132.908781,791.4352981,3,692.66,420.621676,0.219433594,0.154003906,0.206933594,0.575195313,0.411132813,0.887207031,0.477832031,6.987304688,11.50390625,19.4765625,0.491796875,0.269921875,0.216015625,0.341015625,0.3296875,6600.89697
938,3.291992188,3939.129394,612.0935708,2,598.29,193.1271629,0.245996094,0.227441406,0.174121094,0.534570313,0.414257813,0.760644531,0.323144531,6.096679688,11.06640625,21.1015625,0.260546875,0.326171875,0.109765625,0.284765625,0.2453125,5063.998322
939,3.174804688,9575.050124,1128.174616,5,603.19,431.2891558,0.182714844,0.220410156,0.209277344,0.520507813,0.534570313,0.753613281,0.564550781,7.666992188,10.47265625,19.2890625,0.363671875,0.129296875,0.456640625,0.156640625,0.2765625,6661.747972
940,3.924804688,8720.010302,741.345739,3,740.59,566.7912124,0.157714844,0.245410156,0.184277344,0.570507813,0.584570313,0.828613281,0.489550781,6.916992188,13.47265625,21.2890625,0.463671875,0.429296875,0.356640625,0.456640625,0.4265625,6223.057075
941,3.620117188,5270.308222,671.6387782,2,727.92,305.0683733,0.150683594,0.172753906,0.175683594,0.537695313,0.473632813,0.755957031,0.459082031,8.299804688,12.75390625,17.9765625,0.116796875,0.394921875,0.391015625,0.266015625,0.2921875,7013.393903
942,3.010742188,4532.729285,489.5939846,2,752.76,249.2415511,0.180371094,0.180566406,0.214746094,0.478320313,0.495507813,0.976269531,0.407519531,8.815429688,13.19140625,21.8515625,0.323046875,0.313671875,0.297265625,0.447265625,0.3453125,6583.846121
943,3.104492188,5251.778237,655.9962155,3,563.89,365.5064071,0.189746094,0.208691406,0.180371094,0.472070313,0.576757813,0.816894531,0.491894531,8.909179688,12.81640625,22.6015625,0.385546875,0.251171875,0.434765625,0.359765625,0.3578125,5332.433504
